Date,Item/Description,Amount,Mode,Remarks,Monthss,Paid/Unpaid,Paid By,Payment Date,Category,ID,Adv Check,PnL Category,PnL Type,Check,,,,,,,,Check
10/03/2026,Dairy,210,Cash,oaratha,03-2026,Paid,Naseem,10/03/2026,Inventory,6576,,COGS - Dairy,Expense,0,,,,,,,,
10/03/2026,Dairy,330,Cash,chap,03-2026,Paid,Naseem,10/03/2026,Inventory,6577,,COGS - Dairy,Expense,0,,,,,,,,
10/03/2026,Vegetables,865,Bank,vegetable,03-2026,Unpaid,,,Inventory,6578,,COGS - Veg,Expense,0,,,,,,,,
10/03/2026,Sales,5581,Cash,petpooja,03-2026,,,,Sales,6579,,Revenue,Income,0,,,,,,,,
10/03/2026,Sales,20509,Wallet,petpooja,03-2026,,,,Sales,6580,,Revenue,Income,0,,,,,,,,
10/03/2026,Sales,200,UPI,petpooja,03-2026,,,,Sales,6581,,Revenue,Income,0,,,,,,,,
10/03/2026,Sales,762,Online Sale,petpooja,03-2026,,,,Sales,6582,,Revenue,Income,0,,,,,,,,
10/03/2026,Sales,1088,Bank,Ashok,03-2026,Unpaid,,,Sales,6583,,Revenue,Income,0,,,,,,,,
10/03/2026,Dairy,20,Cash,kinnar,03-2026,Paid,Naseem,10/03/2026,Inventory,6584,,COGS - Dairy,Expense,0,,,,,,,,
10/03/2026,Advance,500,Cash,Manohar,03-2026,Paid,Naseem,10/03/2026,Salary,6585,,OpEx - Labor,Expense,0,,,,,,,,
10/03/2026,Maintenance,200,Cash,wolding,03-2026,Paid,Naseem,10/03/2026,Maintance,6586,,OpEx - Maintenance,Expense,0,,,,,,,,
10/03/2026,Kinners,20,Cash,kinnar,03-2026,Paid,Naseem,10/03/2026,Maintance,6587,,OpEx - Misc,Expense,0,,,,,,,,
11/03/2026,Charcoal,1800,Bank,Gyaneawari,03-2026,Unpaid,,,Inventory,6588,,COGS - Fuel,Expense,0,,,,,,,,
11/03/2026,Grocery,700,Cash,brista,03-2026,Paid,Naseem,10/03/2026,Inventory,6589,,COGS - Grocery,Expense,0,,,,,,,,
11/03/2026,Beverages,900,Cash,water bottle,03-2026,Paid,Naseem,10/03/2026,Grocery,6590,,COGS - Grocery,Expense,0,,,,,,,,
11/03/2026,Chicken,7480,Bank,Golden food,03-2026,Unpaid,,,Inventory,6591,,COGS - NonVeg,Expense,0,,,,,,,,
11/03/2026,Advance,5000,Bank,akhil,03-2026,Paid,Naseem,11/03/2026,Salary,6592,,OpEx - Labor,Expense,0,,,,,,,,
11/03/2026,Advance,2500,Bank,Vijay,03-2026,Paid,Naseem,11/03/2026,Salary,6593,,OpEx - Labor,Expense,0,,,,,,,,
11/03/2026,Maintenance,1000,Bank,Vijay mama chember cliene,03-2026,Paid,Naseem,11/03/2026,Maintance,6594,,OpEx - Maintenance,Expense,0,,,,,,,,
11/03/2026,Vegetables,50,Cash,mint,03-2026,Paid,Naseem,11/03/2026,Inventory,6595,,COGS - Veg,Expense,0,,,,,,,,
11/03/2026,Kinners,40,Cash,kinnar,03-2026,Paid,Naseem,,Maintance,6596,,OpEx - Misc,Expense,0,,,,,,,,
11/03/2026,Vegetables,519,Bank,Bhaironath,03-2026,Unpaid,,,Inventory,6597,,COGS - Veg,Expense,0,,,,,,,,
11/03/2026,Dairy,36,Cash,milk,03-2026,Paid,Naseem,11/03/20260,Inventory,6598,,COGS - Dairy,Expense,0,,,,,,,,
11/03/2026,Sales,10869,Cash,petpooja,03-2026,,,,Sales,6599,,Revenue,Income,0,,,,,,,,
11/03/2026,Sales,25105,Wallet,petpooja,03-2026,,,,Sales,6600,,Revenue,Income,0,,,,,,,,
11/03/2026,Sales,220,UPI,petpooja,03-2026,,,,Sales,6601,,Revenue,Income,0,,,,,,,,
11/03/2026,Sales,3085,Online Sale,petpooja,03-2026,,,,Sales,6602,,Revenue,Income,0,,,,,,,,
11/03/2026,Sales,265,Due,petpooja,03-2026,,,,Sales,6603,,Revenue,Income,0,,,,,,,,
11/03/2026,Sales,522,Zomato Pay,petpooja,03-2026,,,,Sales,6604,,Revenue,Income,0,,,,,,,,
12/03/2026,Chicken,8946,Bank,Golden food,03-2026,Unpaid,,,Inventory,6605,,COGS - NonVeg,Expense,0,,,,,,,,
12/03/2026,Petrol,310,Cash,petrol,03-2026,Paid,Naseem,12/03/2026,Bike Maintance,6606,,OpEx - Maintenance,Expense,0,,,,,,,,
12/03/2026,Grocery,533,Bank,balaji,03-2026,Unpaid,,,Inventory,6607,,COGS - Grocery,Expense,0,,,,,,,,
12/03/2026,Vegetables,1034,Bank,Bhaironath,03-2026,Unpaid,,,Inventory,6608,,COGS - Veg,Expense,0,,,,,,,,
12/03/2026,Momos,210,Cash,momos,03-2026,Paid,Naseem,12/03/2026,Inventory,6609,,COGS - Inventory,Expense,0,,,,,,,,
12/03/2026,Sales,16440,Cash,petpooja,03-2026,,,,Sales,6610,,Revenue,Income,0,,,,,,,,
12/03/2026,Sales,21730,Wallet,petpooja,03-2026,,,,Sales,6611,,Revenue,Income,0,,,,,,,,
12/03/2026,Sales,669,UPI,petpooja,03-2026,,,,Sales,6612,,Revenue,Income,0,,,,,,,,
12/03/2026,Sales,0,Online Sale,petpooja,03-2026,,,,Sales,6613,,Revenue,Income,0,,,,,,,,
12/03/2026,Maintenance,800,Cash,bike repair,03-2026,Paid,Naseem,12/02/2026,Maintance,6614,,OpEx - Maintenance,Expense,0,,,,,,,,
12/03/2026,Maintenance,500,Cash,sigdi repair,03-2026,Paid,Naseem,12/02/2026,Maintance,6615,,OpEx - Maintenance,Expense,0,,,,,,,,
12/03/2026,Tea,130,Cash,tea,03-2026,Paid,Naseem,12/02/2026,Staff Expenses,6616,,OpEx - Labor,Expense,0,,,,,,,,
12/03/2026,Sales,220,Due,petpooja,03-2026,,,,Sales,6617,,Revenue,Income,0,,,,,,,,
12/03/2026,Kinners,40,Cash,kinnar,03-2026,Paid,Naseem,12/03/2026,Maintance,6618,,OpEx - Misc,Expense,0,,,,,,,,
12/03/2026,Maintenance,300,Cash,porter,03-2026,Paid,Naseem,12/03/2026,Maintance,6619,,OpEx - Maintenance,Expense,0,,,,,,,,
13/03/2026,Chicken,12182,Bank,Golden food,03-2026,Unpaid,,,Inventory,6620,,COGS - NonVeg,Expense,0,,,,,,,,
13/03/2026,Charcoal,900,Bank,Gyaneawari,03-2026,Unpaid,,,Inventory,6621,,COGS - Fuel,Expense,0,,,,,,,,
13/03/2026,Dairy,1358,Bank,Ashok,03-2026,Unpaid,,,Inventory,6622,,COGS - Dairy,Expense,0,,,,,,,,
13/03/2026,Vegetables,620,Cash,onion,03-2026,Paid,Naseem,13/03/2026,Inventory,6623,,COGS - Veg,Expense,0,,,,,,,,
13/03/2026,Tea,180,Cash,ancle naasta,03-2026,Paid,Naseem,13/03/2026,Staff Expenses,6624,,OpEx - Labor,Expense,0,,,,,,,,
13/03/2026,Vegetables,743,Bank,Bhaironath,03-2026,Unpaid,,,Inventory,6625,,COGS - Veg,Expense,0,,,,,,,,
13/03/2026,Sales,6630,Cash,petpooja,03-2026,,,,Sales,6626,,Revenue,Income,0,,,,,,,,
13/03/2026,Sales,26594,Wallet,petpooja,03-2026,,,,Sales,6627,,Revenue,Income,0,,,,,,,,
13/03/2026,Sales,610,UPI,petpooja,03-2026,,,,Sales,6628,,Revenue,Income,0,,,,,,,,
13/03/2026,Sales,220,Due,petpooja,03-2026,,,,Sales,6629,,Revenue,Income,0,,,,,,,,
13/03/2026,Sales,3807,Online Sale,petpooja,03-2026,,,,Sales,6630,,Revenue,Income,0,,,,,,,,
13/03/2026,Kinners,40,Cash,kinnar,03-2026,Paid,Naseem,13/03/2026,Maintance,6631,,OpEx - Misc,Expense,0,,,,,,,,
13/03/2026,Dairy,36,Cash,milk,03-2026,Paid,Naseem,13/03/2026,Inventory,6632,,COGS - Dairy,Expense,0,,,,,,,,
13/03/2026,Vegetables,250,Cash,tomatto,03-2026,Paid,Naseem,13/03/2026,Inventory,6633,,COGS - Veg,Expense,0,,,,,,,,
13/03/2026,Maintenance,3300,Bank,wood ,03-2026,Paid,Naseem,13/03/2026,Maintance,6634,,OpEx - Maintenance,Expense,0,,,,,,,,
13/03/2026,Tea,50,Cash,tea,03-2026,Paid,Naseem,13/03/2026,Staff Expenses,6635,,OpEx - Labor,Expense,0,,,,,,,,
14/03/2026,Chicken,9331,Bank,Golden food,03-2026,Unpaid,,,Inventory,6636,,COGS - NonVeg,Expense,0,,,,,,,,
14/03/2026,Dairy,1273,Bank,Ashok,03-2026,Unpaid,,,Inventory,6637,,COGS - Dairy,Expense,0,,,,,,,,
14/03/2026,Maintenance,60,Cash,hardwere,03-2026,Paid,Naseem,14/03/2026,Maintance,6638,,OpEx - Maintenance,Expense,0,,,,,,,,
14/03/2026,Vegetables,1368,Bank,Bhaironath,03-2026,Unpaid,,,Inventory,6639,,COGS - Veg,Expense,0,,,,,,,,
14/03/2026,Momos,200,Cash,momos,03-2026,Paid,Naseem,14/03/2026,Inventory,6640,,COGS - Inventory,Expense,0,,,,,,,,
14/03/2026,Beverages,1000,Cash,water bottle,03-2026,Paid,Naseem,14/03/2026,Grocery,6641,,COGS - Grocery,Expense,0,,,,,,,,
14/03/2026,Grocery,36777,Bank,balaji,03-2026,Unpaid,,,Inventory,6642,,COGS - Grocery,Expense,0,,,,,,,,
14/03/2026,Sales,5070,Cash,petpooja,03-2026,,,,Sales,6643,,Revenue,Income,0,,,,,,,,
14/03/2026,Sales,23480,Wallet,petpooja,03-2026,,,,Sales,6644,,Revenue,Income,0,,,,,,,,
14/03/2026,Sales,90,UPI,petpooja,03-2026,,,,Sales,6645,,Revenue,Income,0,,,,,,,,
14/03/2026,Sales,1530,Online Sale,petpooja,03-2026,,,,Sales,6646,,Revenue,Income,0,,,,,,,,
14/03/2026,Disposable,4190,Bank,Anand disposble,03-2026,Unpaid,,,Inventory,6647,,COGS - Packaging,Expense,0,,,,,,,,
14/03/2026,tea,50,Cash,tea,03-2026,Paid,Naseem,14/03/2026,Staff Expenses,6648,,OpEx - Labor,Expense,0,,,,,,,,
14/03/2026,Kinners,40,Cash,kinnar,03-2026,Paid,Naseem,14/03/2026,Maintance,6649,,OpEx - Misc,Expense,0,,,,,,,,
14/03/2026,Grocery,1400,Cash,Brista,03-2026,Paid,Naseem,14/03/2026,Inventory,6650,,COGS - Grocery,Expense,0,,,,,,,,
14/03/2026,Maintenance,500,Cash,maintence,03-2026,Paid,Naseem,14/03/2026,Maintance,6651,,OpEx - Maintenance,Expense,0,,,,,,,,
15/03/2026,Chicken,7977,Bank,Golden food,03-2026,Unpaid,,,Inventory,6652,,COGS - NonVeg,Expense,0,,,,,,,,
15/03/2026,Dairy,960,Bank,Ashok,03-2026,Unpaid,,,Inventory,6653,,COGS - Dairy,Expense,0,,,,,,,,
15/03/2026,Petrol,310,Cash,petrol,03-2026,Paid,Naseem,14/03/2026,Bike Maintance,6654,,OpEx - Maintenance,Expense,0,,,,,,,,
15/03/2026,Stationary,200,Cash,news papaer,03-2026,Paid,Naseem,14/03/2026,Inventory,6655,,COGS - Inventory,Expense,0,,,,,,,,
15/03/2026,Sales,5420,Cash,petpooja,03-2026,,,,Sales,6656,,Revenue,Income,0,,,,,,,,
15/03/2026,Sales,,Wallet,petpooja,03-2026,,,,Sales,6657,,Revenue,Income,0,,,,,,,,
15/03/2026,Sales,336,Online Sale,petpooja,03-2026,,,,Sales,6658,,Revenue,Income,0,,,,,,,,
15/03/2026,Sales,25,UPI,petpooja,03-2026,,,,Sales,6659,,Revenue,Income,0,,,,,,,,
15/03/2026,Sales,18842,Due,petpooja,03-2026,,,,Sales,6660,,Revenue,Income,0,,,,,,,,
15/03/2026,Dairy,36,Cash,milk,03-2026,Paid,Naseem,15/03/2026,Inventory,6661,,COGS - Dairy,Expense,0,,,,,,,,
15/03/2026,Tea,50,Cash,tea,03-2026,Paid,Naseem,15/03/2026,Staff Expenses,6662,,OpEx - Labor,Expense,0,,,,,,,,
15/03/2026,Kinners,30,Cash,kinnar,03-2026,Paid,Naseem,15/03/2026,Maintance,6663,,OpEx - Misc,Expense,0,,,,,,,,
15/03/2026,Advance,5000,Bank,Umesh Ji,03-2026,Paid,Naseem,15/03/2026,Salary,6664,,OpEx - Labor,Expense,0,,,,,,,,
16/03/2026,Chicken,3104,Bank,Golden food,03-2026,Unpaid,,,Inventory,6665,,COGS - NonVeg,Expense,0,,,,,,,,
16/03/2026,Charcoal,2700,Bank,Gyaneawari,03-2026,Unpaid,,,Inventory,6666,,COGS - Fuel,Expense,0,,,,,,,,
16/03/2026,Dairy,770,Bank,Ashok,03-2026,Unpaid,,,Inventory,6667,,COGS - Dairy,Expense,0,,,,,,,,
16/03/2026,Tea,100,Cash,juice,03-2026,Paid,Naseem,16/03/2026,Staff Expenses,6668,,OpEx - Labor,Expense,0,,,,,,,,
16/03/2026,Beverages,450,Cash,water bottle,03-2026,Paid,Naseem,16/03/2023,Grocery,6669,,COGS - Grocery,Expense,0,,,,,,,,
16/03/2026,Vegetables,573,Bank,Bhaironath,03-2026,Unpaid,,,Inventory,6670,,COGS - Veg,Expense,0,,,,,,,,
16/03/2026,Dairy,36,Cash,milk,03-2026,,,,Inventory,6671,,COGS - Dairy,Expense,0,,,,,,,,
16/03/2026,Sales,1950,Cash,petpooja,03-2026,,,,Sales,6672,,Revenue,Income,0,,,,,,,,
16/03/2026,Sales,14019,Wallet,petpooja,03-2026,,,,Sales,6673,,Revenue,Income,0,,,,,,,,
16/03/2026,Sales,717,Online Sale,petpooja,03-2026,,,,Sales,6674,,Revenue,Income,0,,,,,,,,
16/03/2026,Sales,150,UPI,petpooja,03-2026,,,,Sales,6675,,Revenue,Income,0,,,,,,,,
16/03/2026,Garbage Vehicle,1500,Bank,Kachragadi,03-2026,Paid,Naseem,16/03/2026,Fixed Maintance,6676,,OpEx - Maintenance,Expense,0,,,,,,,,
16/03/2026,Tea,50,Cash,tea,03-2026,Paid,Naseem,16/03/2026,Staff Expenses,6677,,OpEx - Labor,Expense,0,,,,,,,,
16/03/2026,Maintenance,600,Cash,fan repaing,03-2026,Paid,Naseem,16/03/2026,Maintance,6678,,OpEx - Maintenance,Expense,0,,,,,,,,
17/03/2026,Chicken,4513,Bank,Golden food,03-2026,Unpaid,,,Inventory,6679,,COGS - NonVeg,Expense,0,,,,,,,,
17/03/2026,Dairy,430,Bank,Ashok,03-2026,Unpaid,,,Inventory,6680,,COGS - Dairy,Expense,0,,,,,,,,
17/03/2026,Egg,180,Cash,mulani,03-2026,Paid,Naseem,17/03/2026,Grocery,6681,,COGS - Grocery,Expense,0,,,,,,,,
17/03/2026,Kinners,20,Cash,kinnar,03-2026,Paid,Naseem,17/03/2026,Maintance,6682,,OpEx - Misc,Expense,0,,,,,,,,
17/03/2026,Sales,6315,Cash,petpooja,03-2026,,,,Sales,6683,,Revenue,Income,0,,,,,,,,
17/03/2026,Sales,19669,Wallet,petpooja,03-2026,,,,Sales,6684,,Revenue,Income,0,,,,,,,,
17/03/2026,Sales,760,UPI,petpooja,03-2026,,,,Sales,6685,,Revenue,Income,0,,,,,,,,
17/03/2026,Sales,1433,Online Sale,petpooja,03-2026,,,,Sales,6686,,Revenue,Income,0,,,,,,,,
17/03/2026,Advance,500,Cash,rakesh advance,03-2026,Paid,Naseem,17/03/2026,Salary,6687,,OpEx - Labor,Expense,0,,,,,,,,
17/03/2026,tea,50,Cash,tea,03-2026,Paid,Naseem,17/03/2026,Staff Expenses,6688,,OpEx - Labor,Expense,0,,,,,,,,
17/03/2026,Sales,410,Due,petpooja,03-2026,,,,Sales,6689,,Revenue,Income,0,,,,,,,,
18/03/2026,Chicken,6164,Bank,Golden food,03-2026,Unpaid,,,Inventory,6690,,COGS - NonVeg,Expense,0,,,,,,,,
18/03/2026,Charcoal,2700,Bank,Gyaneawari,03-2026,Unpaid,,,Inventory,6691,,COGS - Fuel,Expense,0,,,,,,,,
18/03/2026,Petrol,310,Cash,petrol,03-2026,Paid,Naseem,18/03/2026,Bike Maintance,6692,,OpEx - Maintenance,Expense,0,,,,,,,,
18/03/2026,Dairy,983,Bank,Ashok,03-2026,Unpaid,,,Inventory,6693,,COGS - Dairy,Expense,0,,,,,,,,
18/03/2026,Grocery,75,Cash,bread,03-2026,Paid,Naseem,18/03/2026,Inventory,6694,,COGS - Grocery,Expense,0,,,,,,,,
18/03/2026,Sales,4895,Cash,petpooja,03-2026,,,,Sales,6695,,Revenue,Income,0,,,,,,,,
18/03/2026,Sales,27265,Wallet,petpooja,03-2026,,,,Sales,6696,,Revenue,Income,0,,,,,,,,
18/03/2026,Sales,1803,Online Sale,petpooja,03-2026,,,,Sales,6697,,Revenue,Income,0,,,,,,,,
18/03/2026,Sales,255,UPI,petpooja,03-2026,,,,Sales,6698,,Revenue,Income,0,,,,,,,,
18/03/2026,Vegetables,55,Cash,mint,03-2026,Paid,Naseem,18/03/2026,Inventory,6699,,COGS - Veg,Expense,0,,,,,,,,
18/03/2026,Vegetables,606,Bank,Bhaironath,03-2026,Unpaid,,,Inventory,6700,,COGS - Veg,Expense,0,,,,,,,,
18/03/2026,Garbage Vehicle,700,Cash,chicken kachra,03-2026,Paid,Naseem,18/03/2026,Fixed Maintance,6701,,OpEx - Maintenance,Expense,0,,,,,,,,
18/03/2026,Tea,50,Cash,tea,03-2026,Paid,,,Staff Expenses,6702,,OpEx - Labor,Expense,0,,,,,,,,
18/03/2026,Internet,1200,Cash,wifi reacharge,03-2026,Paid,Naseem,18/03/2026,Fixed Maintance,6703,,OpEx - Utilities,Expense,0,,,,,,,,
18/03/2026,Beverages,2000,Bank,softdrink,03-2026,Paid,Naseem,18/03/2026,Grocery,6704,,COGS - Grocery,Expense,0,,,,,,,,
18/03/2026,Beverages,330,Cash,softdrink,03-2026,Paid,Naseem,18/03/2026,Grocery,6705,,COGS - Grocery,Expense,0,,,,,,,,
18/03/2026,Sales,220,Due,petpooja,03-2026,,,,Sales,6706,,Revenue,Income,0,,,,,,,,
18/03/2026,Tea,100,Cash,ancle naasta,03-2026,Paid,Naseem,18/03/2026,Staff Expenses,6707,,OpEx - Labor,Expense,0,,,,,,,,
19/03/2026,Beverages,1000,Cash,water bottle,03-2026,Paid,Naseem,18/03/2026,Grocery,6708,,COGS - Grocery,Expense,0,,,,,,,,
19/03/2026,Chicken,9138,Bank,Golden food,03-2026,Unpaid,,,Inventory,6709,,COGS - NonVeg,Expense,0,,,,,,,,
19/03/2026,Grocery,1400,Bank,Brista,03-2026,Paid,Naseem,18/03/2026,Inventory,6710,,COGS - Grocery,Expense,0,,,,,,,,
19/03/2026,Dairy,825,Bank,chap,03-2026,Paid,Naseem,18/03/2026,Inventory,6711,,COGS - Dairy,Expense,0,,,,,,,,
19/03/2026,Dairy,1498,Bank,Ashok,03-2026,Unpaid,,,Inventory,6712,,COGS - Dairy,Expense,0,,,,,,,,
19/03/2026,Vegetables,570,Cash,onion,03-2026,Paid,Naseem,18/03/2026,Inventory,6713,,COGS - Veg,Expense,0,,,,,,,,
19/03/2026,Grocery,170,Cash,oil,03-2026,Paid,Naseem,,Inventory,6714,,COGS - Grocery,Expense,0,,,,,,,,
19/03/2026,Grocery,282,Cash,coffee,03-2026,Paid,Naseem,18/03/2026,Inventory,6715,,COGS - Grocery,Expense,0,,,,,,,,
19/03/2026,Egg,285,Cash,mulani,03-2026,Paid,Naseem,18/03/2026,Grocery,6716,,COGS - Grocery,Expense,0,,,,,,,,
19/03/2026,Kinners,30,Cash,kinnar,03-2026,Paid,Naseem,18/03/2026,Maintance,6717,,OpEx - Misc,Expense,0,,,,,,,,
19/03/2026,Vegetables,497,Bank,Bhaironath,03-2026,Unpaid,,,Inventory,6718,,COGS - Veg,Expense,0,,,,,,,,
19/03/2026,Sales,3155,Cash,petpooja,03-2026,,,,Sales,6719,,Revenue,Income,0,,,,,,,,
19/03/2026,Sales,19875,Wallet,petpooja,03-2026,,,,Sales,6720,,Revenue,Income,0,,,,,,,,
19/03/2026,Sales,0,Online Sale,petpooja,03-2026,,,,Sales,6721,,Revenue,Income,0,,,,,,,,
19/03/2026,Sales,105,UPI,petpooja,03-2026,,,,Sales,6722,,Revenue,Income,0,,,,,,,,
19/03/2026,Tea,50,Cash,ancle naasta,03-2026,Paid,Naseem,19/03/2026,Staff Expenses,6723,,OpEx - Labor,Expense,0,,,,,,,,
19/03/2026,Grocery,225,Cash,souce,03-2026,Paid,Naseem,19/03/2026,Inventory,6724,,COGS - Grocery,Expense,0,,,,,,,,
19/03/2026,Maintenance,140,Cash,Kating blade,03-2026,Paid,Naseem,19/03/2026,Maintance,6725,,OpEx - Maintenance,Expense,0,,,,,,,,
19/03/2026,Vegetables,250,Cash,tomatto,03-2026,Paid,Naseem,19/03/2026,Inventory,6726,,COGS - Veg,Expense,0,,,,,,,,
20/03/2026,Chicken,5383,Bank,Golden food,03-2026,Unpaid,,,Inventory,6727,,COGS - NonVeg,Expense,0,,,,,,,,
20/03/2026,Charcoal,1800,Bank,Gyaneawari,03-2026,Unpaid,,,Inventory,6728,,COGS - Fuel,Expense,0,,,,,,,,
20/03/2026,Dairy,1456,Bank,Ashok,03-2026,Unpaid,,,Inventory,6729,,COGS - Dairy,Expense,0,,,,,,,,
20/03/2026,Stationary,20,Cash,notebook,03-2026,Paid,Naseem,20/03/2026,Inventory,6730,,COGS - Inventory,Expense,0,,,,,,,,
20/03/2026,Maintenance,80,Cash,Geplock,03-2026,Paid,Naseem,20/03/2026,Maintance,6731,,OpEx - Maintenance,Expense,0,,,,,,,,
20/03/2026,Sales,3720,Cash,petpooja,03-2026,Unpaid,,,Sales,6732,,Revenue,Income,0,,,,,,,,
20/03/2026,Sales,16255,Wallet,petpooja,03-2026,,,,Sales,6733,,Revenue,Income,0,,,,,,,,
20/03/2026,Sales,1002,UPI,petpooja,03-2026,,,,Sales,6734,,Revenue,Income,0,,,,,,,,
20/03/2026,Sales,1959,Online Sale,petpooja,03-2026,,,,Sales,6735,,Revenue,Income,0,,,,,,,,
20/03/2026,Kinners,30,Cash,kinnar,03-2026,Paid,,,Maintance,6736,,OpEx - Misc,Expense,0,,,,,,,,
20/03/2026,Vegetables,513,Bank,bhaironath,03-2026,Unpaid,,,Inventory,6737,,COGS - Veg,Expense,0,,,,,,,,
21/03/2026,Dairy,1180,Bank,Ashok,03-2026,Unpaid,,,Inventory,6738,,COGS - Dairy,Expense,0,,,,,,,,
21/03/2026,Sales,6225,Cash,petpooja,03-2026,,,,Sales,6739,,Revenue,Income,0,,,,,,,,
21/03/2026,Sales,26650,Wallet,petpooja,03-2026,,,,Sales,6740,,Revenue,Income,0,,,,,,,,
21/03/2026,Sales,2526,Online Sale,petpooja,03-2026,,,,Sales,6741,,Revenue,Income,0,,,,,,,,
21/03/2026,Sales,265,UPI,petpooja,03-2026,,,,Sales,6742,,Revenue,Income,0,,,,,,,,
21/03/2026,Chicken,11045,Bank,Golden food,03-2026,Unpaid,,,Inventory,6743,,COGS - NonVeg,Expense,0,,,,,,,,
22/03/2026,Dairy,1615,Bank,ashok,03-2026,Unpaid,,,Inventory,6744,,COGS - Dairy,Expense,0,,,,,,,,
22/03/2026,Petrol,310,Cash,petrol,03-2026,Paid,Shakil,22/03/2026,Bike Maintance,6745,,OpEx - Maintenance,Expense,0,,,,,,,,
22/03/2026,Dairy,72,Cash,milk,03-2026,Paid,Naseem,22/03/2026,Inventory,6746,,COGS - Dairy,Expense,0,,,,,,,,
22/03/2026,Grocery,330,Cash,chap,03-2026,Paid,Naseem,22/03/2026,Inventory,6747,,COGS - Grocery,Expense,0,,,,,,,,
22/03/2026,Grocery,440,Cash,staff rice,03-2026,Paid,Naseem,22/03/2026,Inventory,6748,,COGS - Grocery,Expense,0,,,,,,,,
22/03/2026,Mutton,1200,Cash,a1mutton,03-2026,Paid,Naseem,22/03/2026,Inventory,6749,,COGS - NonVeg,Expense,0,,,,,,,,
22/03/2026,Sales,6365,Cash,petpooja,03-2026,,,,Sales,6750,,Revenue,Income,0,,,,,,,,
22/03/2026,Sales,24480,Wallet,petpooja,03-2026,,,,Sales,6751,,Revenue,Income,0,,,,,,,,
22/03/2026,Sales,2115,Online Sale,petpooja,03-2026,,,,Sales,6752,,Revenue,Income,0,,,,,,,,
22/03/2026,Sales,250,UPI,petpooja,03-2026,,,,Sales,6753,,Revenue,Income,0,,,,,,,,
22/03/2026,Vegetables,465,Bank,bhaironath,03-2026,Unpaid,,,Inventory,6754,,COGS - Veg,Expense,0,,,,,,,,
22/03/2026,Sales,529,Zomato Pay,petpooja,03-2026,,,,Sales,6755,,Revenue,Income,0,,,,,,,,
22/03/2026,Sales,360,Due,petpooja,03-2026,,,,Sales,6756,,Revenue,Income,0,,,,,,,,
22/03/2026,Egg,400,Cash,mulani,03-2026,Paid,Naseem,22/02/2026,Grocery,6757,,COGS - Grocery,Expense,0,,,,,,,,
22/03/2026,Grocery,45,Cash,sugar,03-2026,Paid,Naseem,22/02/2026,Inventory,6758,,COGS - Grocery,Expense,0,,,,,,,,
22/03/2026,Tea,30,Cash,tea,03-2026,,,,Staff Expenses,6759,,OpEx - Labor,Expense,0,,,,,,,,
22/03/2026,Kinners,30,Cash,kinnar,03-2026,Paid,Naseem,,Maintance,6760,,OpEx - Misc,Expense,0,,,,,,,,
23/03/2026,Chicken,8063,Bank,Golden food,03-2026,Unpaid,,,Inventory,6761,,COGS - NonVeg,Expense,0,,,,,,,,
23/03/2026,Charcoal,2880,Bank,Gyaneawari,03-2026,Unpaid,,,Inventory,6762,,COGS - Fuel,Expense,0,,,,,,,,
23/03/2026,Dairy,893,Bank,ashok,03-2026,Unpaid,,,Inventory,6763,,COGS - Dairy,Expense,0,,,,,,,,
23/03/2026,Beverages,1000,Cash,waterbottle,03-2026,Paid,Naseem,23/03/2026,Grocery,6764,,COGS - Grocery,Expense,0,,,,,,,,
23/03/2026,Momos,200,Cash,momos,03-2026,Paid,Naseem,23/03/2026,Inventory,6765,,COGS - Inventory,Expense,0,,,,,,,,
23/03/2026,Vegetables,50,Cash,mint,03-2026,Paid,Naseem,23/03/2026,Inventory,6766,,COGS - Veg,Expense,0,,,,,,,,
23/03/2026,tea,50,Cash,mangoshake,03-2026,Paid,Naseem,,Staff Expenses,6767,,OpEx - Labor,Expense,0,,,,,,,,
23/03/2026,Tea,140,Cash,sandwich,03-2026,Paid,Naseem,23/03/2026,Staff Expenses,6768,,OpEx - Labor,Expense,0,,,,,,,,
23/03/2026,Kinners,30,Cash,kinnar,03-2026,Paid,Naseem,,Maintance,6769,,OpEx - Misc,Expense,0,,,,,,,,
23/03/2026,Sales,4945,Cash,petpooja,03-2026,,,,Sales,6770,,Revenue,Income,0,,,,,,,,
23/03/2026,Sales,15860,Wallet,petpooja,03-2026,,,,Sales,6771,,Revenue,Income,0,,,,,,,,
23/03/2026,Sales,90,UPI,petpooja,03-2026,,,,Sales,6772,,Revenue,Income,0,,,,,,,,
23/03/2026,Sales,1332,Online Sale,petpooja,03-2026,,,,Sales,6773,,Revenue,Income,0,,,,,,,,
24/03/2026,Tea,70,Cash,tea,03-2026,Paid,Naseem,,Staff Expenses,6774,,OpEx - Labor,Expense,0,,,,,,,,
23/03/2026,Vegetables,645,Bank,bhaironath,03-2026,Unpaid,,,Inventory,6775,,COGS - Veg,Expense,0,,,,,,,,
24/03/2026,Chicken,5659,Bank,Golden food,03-2026,Unpaid,,,Inventory,6776,,COGS - NonVeg,Expense,0,,,,,,,,
24/03/2026,Dairy,950,Bank,ashok,03-2026,Unpaid,,,Inventory,6777,,COGS - Dairy,Expense,0,,,,,,,,
24/03/2026,Grocery,402,Bank,balaji,03-2026,Unpaid,,,Inventory,6778,,COGS - Grocery,Expense,0,,,,,,,,
